flow,temperature,dissolved_o2,ph,conductivity,bod,nitrate_n,fecal_coliform,total_coliform,fecal_streptococci,turbidity,phenophelene_alkanity,total_alkalinity,chlorides,cod,total_kjeldahl_n,amonia_n,hardness_caco3,calcium_caco3,magnesium_caco3,sulphate,sodium,total_dissolved_solids,total_fixed_solids,total_suspended_solids,phosphate,boron,potassium,flouride,fecal_coliform_is_bdl,total_coliform_is_bdl,fecal_streptococci_is_bdl,total_kjeldahl_n_is_bdl,nitrate_n_is_bdl,turbidity_is_bdl,sulphate_is_bdl,sodium_is_bdl,chlorides_is_bdl,phosphate_is_bdl,boron_is_bdl,potassium_is_bdl,flouride_is_bdl,dissolved_o2_is_bdl,total_suspended_solids_is_bdl,phenophelene_alkanity_is_bdl,total_alkalinity_is_bdl,type_water_body_ Dam,type_water_body_Creek,type_water_body_Dam,type_water_body_Lake,type_water_body_Nala,type_water_body_River,type_water_body_Sea,river_basin_Arnala ,river_basin_BPT Navapur ,river_basin_Bassein ,river_basin_Bhagwati Bundar,river_basin_Bhatsa ,river_basin_Bhayander ,river_basin_Bhima ,river_basin_Bindusara,river_basin_Chandrabhaga ,river_basin_Chikhali Nalla,river_basin_Colour Chem ,river_basin_Dahanu ,river_basin_Dandi ,river_basin_Darna ,river_basin_Erai ,river_basin_Ganptipule,river_basin_Godavari,river_basin_Godavari ,river_basin_Godavri ,river_basin_Gomai ,river_basin_Kalu ,river_basin_Kan ,river_basin_Kanhan ,river_basin_Karambavane,river_basin_Kharekuran Murbe ,river_basin_Koyna ,river_basin_Krishna,river_basin_Krishna ,river_basin_Kundalika,river_basin_Mandvi,river_basin_Manjara,river_basin_Morna ,river_basin_Muchkundi,river_basin_Mula ,river_basin_Mula Mutha ,river_basin_Mutha ,river_basin_Navapur ,river_basin_Nira ,river_basin_Panvel ,river_basin_Panzara ,river_basin_Patalganga ,river_basin_Pedhi ,river_basin_Pehlar ,river_basin_Penganga ,river_basin_Purna ,river_basin_Rabodi,river_basin_Rangavali ,river_basin_Sandoz ,river_basin_Sarwali ,river_basin_Savitri,river_basin_Savta ,river_basin_Surya ,river_basin_Tansa ,river_basin_Tapi ,river_basin_Tarapur MIDC Nalla,river_basin_Thane ,river_basin_Ulhas ,river_basin_Urmodi ,river_basin_Uttan ,river_basin_Vaitarna ,river_basin_Vashisthi,river_basin_Venna ,river_basin_Wainganga ,river_basin_Wardha ,river_basin_Wena,district_Akola,district_Amravati,district_Beed,district_Bhandara,district_Ch. Sambhaji Nagar,district_Chandrapur,district_Dhule,district_Jalna,district_Latur,district_Nagpur,district_Nanded,district_Nashik,district_Parbhani,district_Pune,district_Raigad,district_Ratnagiri,district_Sangli,district_Satara,district_Solapur,district_Thane,weather_Clear,weather_Cloudy,weather_Raining,approx_depth_50-100cm,approx_depth_Greater than 100cm,approx_depth_Less than 50cm,human_activities_Bathing,"human_activities_Bathing,Fishing","human_activities_Bathing,Fishing,Boating,Tourism Spot,Idol Emersion Wading","human_activities_Bathing,Fishing,Tourism Spot","human_activities_Bathing,Washing","human_activities_Bathing,Washing,Boating","human_activities_Bathing,Washing,Cultivation,Fishing,Boating,Gardening,Tourism Spot","human_activities_Bathing,Washing,Fishing","human_activities_Bathing,Washing,Gardening,Others","human_activities_Bathing,Washing,Others","human_activities_Boating,Tourism Spot",human_activities_Cultivation,human_activities_Fishing,"human_activities_Fishing,Boating,Tourism Spot","human_activities_Fishing,Others",human_activities_Idol Emersion Wading,human_activities_Others,"human_activities_Washing,Fishing",floating_matter_No,floating_matter_Yes,color_Blackish,color_Clear,color_Light Brown,color_Light Green,color_Muddish,color_Pale Yellow,color_Slightly Turbit,color_Turbit,color_slightly Turbit,odor_ Odourless,odor_Fishy,odor_Odor Free,odor_Odourless,odor_organic,odor_unknown,use_based_class
0.0,27.0,5.9,7.9,292.0,4.0,0.73,32.0,540.0,1.8,2.42,5.0,68.0,12.9,16.0,2.24,0.76,86.0,44.0,42.0,5.51,11.72,229.0,186.0,11.0,0.2,0.5,1.0,0.3,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,A
0.0,26.0,5.9,8.1,172.0,4.6,0.72,12.0,540.0,1.8,2.89,5.0,38.0,7.9,16.0,2.8,0.67,50.0,26.0,24.0,5.37,9.15,136.0,112.0,11.0,0.2,1.2,1.0,0.2,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,A
0.0,25.0,5.2,8.1,528.0,7.2,1.06,1.8,350.0,1.8,1.0,5.0,108.0,15.95,24.0,2.24,0.55,150.0,72.0,78.0,7.25,17.01,418.0,337.0,10.0,0.2,0.5,1.0,0.2,True,False,True,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,A
0.0,27.0,6.1,8.3,149.0,4.0,0.44,1.8,33.0,1.8,2.2,12.0,32.0,7.35,12.0,3.36,0.96,44.0,20.0,24.0,5.0,6.0,118.0,96.0,11.0,0.2,0.9,1.0,0.3,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,A
0.0,27.0,5.4,8.1,166.0,5.2,0.59,17.0,540.0,1.8,5.52,5.0,34.0,10.45,20.0,2.24,0.63,46.0,22.0,24.0,5.0,5.94,133.0,109.0,16.0,0.2,0.5,1.0,0.2,False,False,True,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,A
0.0,25.0,5.1,7.9,415.0,7.6,0.81,14.0,540.0,1.8,6.14,5.0,82.0,21.74,28.0,2.8,0.65,116.0,60.0,56.0,5.0,18.83,328.0,265.0,23.0,0.2,0.6,1.0,0.2,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,A
0.0,24.0,6.4,7.5,45.0,3.8,0.52,17.0,220.0,1.8,2.34,5.0,20.0,6.75,12.0,1.5,0.4,16.0,8.0,8.0,7.85,5.0,36.0,30.0,12.0,0.2,0.5,1.0,0.2,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,A
0.0,26.0,6.4,8.1,277.0,3.6,0.62,46.0,350.0,1.8,3.69,5.0,60.0,14.2,12.0,2.24,0.7,80.0,40.0,40.0,5.0,11.08,221.0,181.0,11.0,0.2,0.5,1.0,0.2,False,False,True,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,A
0.0,25.0,6.8,8.2,111.0,2.4,0.41,1.8,350.0,1.8,1.0,5.0,20.0,10.55,8.0,1.5,0.4,32.0,10.0,22.0,6.95,5.0,88.0,70.0,10.0,0.2,0.5,1.0,0.2,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,A
0.0,27.0,5.1,8.2,721.0,8.2,1.23,11.0,240.0,1.8,1.88,5.0,142.0,67.43,32.0,1.68,0.56,204.0,112.0,92.0,8.54,59.79,570.0,466.0,14.0,0.2,0.5,1.81,0.3,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,C
0.0,30.0,5.2,8.3,610.0,7.2,1.0,350.0,1600.0,49.0,1.59,5.0,108.0,62.23,28.0,1.68,0.53,172.0,86.0,86.0,36.0,29.88,483.0,392.0,13.0,0.51,1.0,1.0,0.2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,C
0.0,30.0,5.1,8.2,816.0,7.6,0.92,12.0,430.0,1.8,2.41,5.0,162.0,82.42,32.0,2.24,0.69,228.0,118.0,110.0,8.51,32.85,648.0,530.0,11.0,0.22,0.5,1.99,0.2,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,C
0.0,30.0,4.7,8.3,796.0,8.6,1.56,1.8,540.0,1.8,2.43,6.0,154.0,78.93,36.0,1.5,0.4,224.0,114.0,110.0,8.16,48.57,624.0,510.0,16.0,0.93,0.5,1.16,0.7,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,B
0.0,30.0,5.3,8.3,587.0,5.4,0.77,70.0,540.0,17.0,6.15,5.0,104.0,59.48,20.0,1.68,0.44,166.0,88.0,78.0,34.04,69.64,465.0,374.0,24.0,0.73,0.5,4.45,0.3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,B
0.0,28.0,6.2,8.3,734.0,4.0,0.55,26.0,110.0,2.0,2.12,5.0,134.0,69.98,12.0,1.68,0.52,208.0,110.0,98.0,37.88,30.91,580.0,472.0,14.0,0.2,0.5,1.0,0.2,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,C
